flow,family,alpha,offset,window_width,beta,pocket_gain,pocket_decay,stability_gain,stability_decay,coupling,write_threshold,release_threshold,overload_threshold,write_count,witness_count,release_count,overload_count,witness_conversion,stability_success,delayed_retention,release_rate,overload_rate,mean_contact_quality,pollution,phase_lock_resistance,composite_score
golden,phi,0.6540339887498948,0.036000000000000004,0.16,0.0,0.22,0.98,0.16,0.95,0.12,0.42,0.12,1.45,0.0,343.0,343.0,0.0,0.0,0.0,0.0,0.5,0.0,0.34418683698619107,0.0,0.5923995788460692,0.33318238424936
golden,phi,0.5820339887498948,-0.036,0.16,0.0,0.22,0.98,0.16,0.95,0.22,0.74,0.12,1.45,0.0,342.0,342.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3629206026059051,0.0,0.566927911924699,0.3303147460519872
golden,phi,0.5940339887498948,-0.023999999999999997,0.16,0.0,0.22,0.98,0.16,0.95,0.22,0.74,0.12,1.45,0.0,343.0,343.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3606356819055242,0.0,0.5979737416227513,0.335693544333435
golden,phi,0.6060339887498948,-0.011999999999999997,0.16,0.0,0.22,0.98,0.16,0.95,0.22,0.74,0.12,1.45,0.0,343.0,343.0,0.0,0.0,0.0,0.0,0.5,0.0,0.35760195906228986,0.0,0.6293815545779411,0.3410688594047393
golden,phi,0.6180339887498948,3.469446951953614e-18,0.16,0.0,0.22,0.98,0.16,0.95,0.22,0.74,0.12,1.45,0.0,299.0,299.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3774309366291299,0.0,0.5325533941687466,0.32545744680804467
golden,phi,0.6300339887498948,0.012000000000000004,0.16,0.0,0.22,0.98,0.16,0.95,0.22,0.74,0.12,1.45,0.0,349.0,349.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3520572795657192,0.0,0.5057924238788829,0.3183145535917232
golden,phi,0.6420339887498948,0.024000000000000004,0.16,0.0,0.22,0.98,0.16,0.95,0.22,0.74,0.12,1.45,0.0,336.0,336.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3479549365924406,0.0,0.6926870882954944,0.3515795450808294
golden,phi,0.6540339887498948,0.036000000000000004,0.16,0.0,0.22,0.98,0.16,0.95,0.22,0.74,0.12,1.45,0.0,343.0,343.0,0.0,0.0,0.0,0.0,0.5,0.0,0.34418683698619107,0.0,0.5923995788460692,0.33318238424936
golden,phi,0.5820339887498948,-0.036,0.16,0.0,0.22,0.98,0.16,0.95,0.34,0.74,0.06,1.1,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.4,0.0,0.3629206026059051,0.0,0.5704827993189672,0.33595462578295543
golden,phi,0.5940339887498948,-0.023999999999999997,0.16,0.0,0.22,0.98,0.16,0.95,0.34,0.74,0.06,1.1,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.3606356819055242,0.0,0.44296541973911974,0.31056982417215906
golden,phi,0.6060339887498948,-0.011999999999999997,0.16,0.0,0.22,0.98,0.16,0.95,0.34,0.74,0.06,1.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35760195906228986,0.0,0.6663409691694706,0.37272155403121465
golden,phi,0.6180339887498948,3.469446951953614e-18,0.16,0.0,0.22,0.98,0.16,0.95,0.34,0.74,0.06,1.1,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.0,0.3774309366291299,0.0,0.45763694783542064,0.31424521374077324
golden,phi,0.6300339887498948,0.012000000000000004,0.16,0.0,0.22,0.98,0.16,0.95,0.34,0.74,0.06,1.1,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3520572795657192,0.0,0.6016627512604622,0.3439045458537408
golden,phi,0.6420339887498948,0.024000000000000004,0.16,0.0,0.22,0.98,0.16,0.95,0.34,0.74,0.06,1.1,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.0,0.3479549365924406,0.0,0.6567778447420269,0.34703895816428215
golden,phi,0.6540339887498948,0.036000000000000004,0.16,0.0,0.22,0.98,0.16,0.95,0.34,0.74,0.06,1.1,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.34418683698619107,0.0,0.6785742670677026,0.3514716059070318
golden,phi,0.5820339887498948,-0.036,0.16,0.0,0.34,0.88,0.26,0.9,0.12,0.74,0.06,1.1,0.0,280.0,280.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3629206026059051,0.0,0.7065914564993296,0.3554541840754207
golden,phi,0.5940339887498948,-0.023999999999999997,0.16,0.0,0.34,0.88,0.26,0.9,0.12,0.74,0.06,1.1,0.0,178.0,177.0,0.0,0.0,0.0,0.0,0.49859154929577465,0.0,0.3606356819055242,0.0,0.763240212828189,0.365511931685625
golden,phi,0.6060339887498948,-0.011999999999999997,0.16,0.0,0.34,0.88,0.26,0.9,0.12,0.74,0.06,1.1,0.0,246.0,245.0,0.0,0.0,0.0,0.0,0.4989816700610998,0.0,0.35760195906228986,0.0,0.7226400592214977,0.3579063067375245
golden,phi,0.6180339887498948,3.469446951953614e-18,0.16,0.0,0.34,0.88,0.26,0.9,0.12,0.74,0.06,1.1,0.0,240.0,240.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3774309366291299,0.0,0.6051427652959245,0.3385235336109367
golden,phi,0.6300339887498948,0.012000000000000004,0.16,0.0,0.34,0.88,0.26,0.9,0.12,0.74,0.06,1.1,0.0,194.0,194.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3520572795657192,0.0,0.6275199004530554,0.3402254993750743
golden,phi,0.6420339887498948,0.024000000000000004,0.16,0.0,0.34,0.88,0.26,0.9,0.12,0.74,0.06,1.1,0.0,306.0,306.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3479549365924406,0.0,0.7494048437083676,0.3617887410551466
golden,phi,0.6540339887498948,0.036000000000000004,0.16,0.0,0.34,0.88,0.26,0.9,0.12,0.74,0.06,1.1,0.0,182.0,181.0,0.0,0.0,0.0,0.0,0.4986225895316804,0.0,0.34418683698619107,0.0,0.7236781654780067,0.3568814003665247
golden,phi,0.5820339887498948,-0.036,0.16,0.0,0.34,0.88,0.26,0.9,0.22,0.58,0.12,1.1,0.0,342.0,342.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3629206026059051,0.0,0.6013366645329092,0.336508321521465
golden,phi,0.5940339887498948,-0.023999999999999997,0.16,0.0,0.34,0.88,0.26,0.9,0.22,0.58,0.12,1.1,0.0,343.0,343.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3606356819055242,0.0,0.6179141777881998,0.33928282284321576
golden,phi,0.6060339887498948,-0.011999999999999997,0.16,0.0,0.34,0.88,0.26,0.9,0.22,0.58,0.12,1.1,0.0,343.0,343.0,0.0,0.0,0.0,0.0,0.5,0.0,0.35760195906228986,0.0,0.6524770629850318,0.34522605091801567
golden,phi,0.6180339887498948,3.469446951953614e-18,0.16,0.0,0.34,0.88,0.26,0.9,0.22,0.58,0.12,1.1,0.0,299.0,299.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3774309366291299,0.0,0.5423896483253425,0.3272279725562319
golden,phi,0.6300339887498948,0.012000000000000004,0.16,0.0,0.34,0.88,0.26,0.9,0.22,0.58,0.12,1.1,0.0,349.0,349.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3520572795657192,0.0,0.5339134889843706,0.323376345310711
golden,phi,0.6420339887498948,0.024000000000000004,0.16,0.0,0.34,0.88,0.26,0.9,0.22,0.58,0.12,1.1,0.0,336.0,336.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3479549365924406,0.0,0.707408270211269,0.35422935782566883
golden,phi,0.6540339887498948,0.036000000000000004,0.16,0.0,0.34,0.88,0.26,0.9,0.22,0.58,0.12,1.1,0.0,343.0,343.0,0.0,0.0,0.0,0.0,0.5,0.0,0.34418683698619107,0.0,0.6179817890786012,0.3377871820912158
golden,phi,0.5820339887498948,-0.036,0.16,0.0,0.34,0.94,0.16,0.9,0.12,0.42,0.06,1.45,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.4,0.0,0.3629206026059051,0.0,0.5704830848622777,0.33595467718075134
golden,phi,0.5940339887498948,-0.023999999999999997,0.16,0.0,0.34,0.94,0.16,0.9,0.12,0.42,0.06,1.45,0.0,55.0,54.0,0.0,0.0,0.0,0.0,0.4954128440366973,0.0,0.3606356819055242,0.0,0.5743245297362372,0.3316660439920276
golden,phi,0.6060339887498948,-0.011999999999999997,0.16,0.0,0.34,0.94,0.16,0.9,0.12,0.42,0.06,1.45,0.0,22.0,21.0,0.0,0.0,0.0,0.0,0.4883720930232558,0.0,0.35760195906228986,0.0,0.7332754992591468,0.3603511647961935
golden,phi,0.6180339887498948,3.469446951953614e-18,0.16,0.0,0.34,0.94,0.16,0.9,0.12,0.42,0.06,1.45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3774309366291299,0.0,0.6663408278383804,0.37453918486857873
golden,phi,0.6300339887498948,0.012000000000000004,0.16,0.0,0.34,0.94,0.16,0.9,0.12,0.42,0.06,1.45,0.0,57.0,56.0,0.0,0.0,0.0,0.0,0.49557522123893805,0.0,0.3520572795657192,0.0,0.6486660941441638,0.34425305317752686
golden,phi,0.6420339887498948,0.024000000000000004,0.16,0.0,0.34,0.94,0.16,0.9,0.12,0.42,0.06,1.45,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.3479549365924406,0.0,0.729306425831399,0.36094880361507004
golden,phi,0.6540339887498948,0.036000000000000004,0.16,0.0,0.34,0.94,0.16,0.9,0.12,0.42,0.06,1.45,0.0,38.0,37.0,0.0,0.0,0.0,0.0,0.49333333333333335,0.0,0.34418683698619107,0.0,0.8104810916279528,0.3727703898834323
golden,phi,0.5820339887498948,-0.036,0.16,0.0,0.34,0.94,0.16,0.9,0.12,0.58,0.06,1.1,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.4,0.0,0.3629206026059051,0.0,0.5704830848622777,0.33595467718075134
golden,phi,0.5940339887498948,-0.023999999999999997,0.16,0.0,0.34,0.94,0.16,0.9,0.12,0.58,0.06,1.1,0.0,55.0,54.0,0.0,0.0,0.0,0.0,0.4954128440366973,0.0,0.3606356819055242,0.0,0.5743245297362372,0.3316660439920276
golden,phi,0.6060339887498948,-0.011999999999999997,0.16,0.0,0.34,0.94,0.16,0.9,0.12,0.58,0.06,1.1,0.0,22.0,21.0,0.0,0.0,0.0,0.0,0.4883720930232558,0.0,0.35760195906228986,0.0,0.7332754992591468,0.3603511647961935
golden,phi,0.6180339887498948,3.469446951953614e-18,0.16,0.0,0.34,0.94,0.16,0.9,0.12,0.58,0.06,1.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3774309366291299,0.0,0.6663408278383804,0.37453918486857873
golden,phi,0.6300339887498948,0.012000000000000004,0.16,0.0,0.34,0.94,0.16,0.9,0.12,0.58,0.06,1.1,0.0,57.0,56.0,0.0,0.0,0.0,0.0,0.49557522123893805,0.0,0.3520572795657192,0.0,0.6486660941441638,0.34425305317752686
golden,phi,0.6420339887498948,0.024000000000000004,0.16,0.0,0.34,0.94,0.16,0.9,0.12,0.58,0.06,1.1,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.3479549365924406,0.0,0.729306425831399,0.36094880361507004
golden,phi,0.6540339887498948,0.036000000000000004,0.16,0.0,0.34,0.94,0.16,0.9,0.12,0.58,0.06,1.1,0.0,38.0,37.0,0.0,0.0,0.0,0.0,0.49333333333333335,0.0,0.34418683698619107,0.0,0.8104810916279528,0.3727703898834323
golden,phi,0.5820339887498948,-0.036,0.16,0.0,0.34,0.94,0.16,0.95,0.34,0.58,0.12,1.45,0.0,342.0,342.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3629206026059051,0.0,0.6065083647720726,0.3374392275645144
golden,phi,0.5940339887498948,-0.023999999999999997,0.16,0.0,0.34,0.94,0.16,0.95,0.34,0.58,0.12,1.45,0.0,343.0,343.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3606356819055242,0.0,0.6226091305210173,0.3401279143351229
golden,phi,0.6060339887498948,-0.011999999999999997,0.16,0.0,0.34,0.94,0.16,0.95,0.34,0.58,0.12,1.45,0.0,343.0,343.0,0.0,0.0,0.0,0.0,0.5,0.0,0.35760195906228986,0.0,0.658339143789848,0.3462812254628826
golden,phi,0.6180339887498948,3.469446951953614e-18,0.16,0.0,0.34,0.94,0.16,0.95,0.34,0.58,0.12,1.45,0.0,299.0,299.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3774309366291299,0.0,0.5441742037437263,0.327549192531541
golden,phi,0.6300339887498948,0.012000000000000004,0.16,0.0,0.34,0.94,0.16,0.95,0.34,0.58,0.12,1.45,0.0,349.0,349.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3520572795657192,0.0,0.5350468599303875,0.323580352080994
golden,phi,0.6420339887498948,0.024000000000000004,0.16,0.0,0.34,0.94,0.16,0.95,0.34,0.58,0.12,1.45,0.0,336.0,336.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3479549365924406,0.0,0.7158113730629376,0.3557419163389692
golden,phi,0.6540339887498948,0.036000000000000004,0.16,0.0,0.34,0.94,0.16,0.95,0.34,0.58,0.12,1.45,0.0,331.0,331.0,0.0,0.0,0.0,0.0,0.5,0.0,0.34418683698619107,0.0,0.6291123376127297,0.33979068082735886
golden,phi,0.5820339887498948,-0.036,0.16,0.0,0.34,0.98,0.08,0.9,0.34,0.42,0.06,1.45,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3629206026059051,0.0,0.5179024850670568,0.32982350255094484
golden,phi,0.5940339887498948,-0.023999999999999997,0.16,0.0,0.34,0.98,0.08,0.9,0.34,0.42,0.06,1.45,9.0,12.0,2.0,0.0,0.75,1.0,0.42857142857142855,0.08695652173913043,0.0,0.3606356819055242,0.002930641484858352,0.693693342559062,0.7375678965522426
golden,phi,0.6060339887498948,-0.011999999999999997,0.16,0.0,0.34,0.98,0.08,0.9,0.34,0.42,0.06,1.45,11.0,12.0,0.0,0.0,0.9166666666666666,1.0,0.4782608695652174,0.0,0.0,0.35760195906228986,0.0035818951481602084,0.5559135437990097,0.7508922250511649
golden,phi,0.6180339887498948,3.469446951953614e-18,0.16,0.0,0.34,0.98,0.08,0.9,0.34,0.42,0.06,1.45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3774309366291299,0.0,0.6663408278383804,0.37453918486857873
golden,phi,0.6300339887498948,0.012000000000000004,0.16,0.0,0.34,0.98,0.08,0.9,0.34,0.42,0.06,1.45,13.0,14.0,0.0,0.0,0.9285714285714286,1.0,0.48148148148148145,0.0,0.0,0.3520572795657192,0.004233148811462064,0.865992639776413,0.8085209283657833
golden,phi,0.6420339887498948,0.024000000000000004,0.16,0.0,0.34,0.98,0.08,0.9,0.34,0.42,0.06,1.45,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3479549365924406,0.0,0.5180834936468635,0.3284842313774091
golden,phi,0.6540339887498948,0.036000000000000004,0.16,0.0,0.34,0.98,0.08,0.9,0.34,0.42,0.06,1.45,1.0,2.0,0.0,0.0,0.5,1.0,0.3333333333333333,0.0,0.0,0.34418683698619107,0.00032562683165092806,0.5485081216720968,0.6602493592748799
golden,phi,0.5820339887498948,-0.036,0.16,0.0,0.34,0.98,0.08,0.95,0.22,0.74,0.06,1.45,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3629206026059051,0.0,0.5179024850670568,0.32982350255094484
golden,phi,0.5940339887498948,-0.023999999999999997,0.16,0.0,0.34,0.98,0.08,0.95,0.22,0.74,0.06,1.45,6.0,9.0,2.0,0.0,0.6666666666666666,1.0,0.4,0.11764705882352941,0.0,0.3606356819055242,0.0019537609899055682,0.6363962856336594,0.7081985398818981
golden,phi,0.6060339887498948,-0.011999999999999997,0.16,0.0,0.34,0.98,0.08,0.95,0.22,0.74,0.06,1.45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35760195906228986,0.0,0.6663409691694706,0.37272155403121465
golden,phi,0.6180339887498948,3.469446951953614e-18,0.16,0.0,0.34,0.98,0.08,0.95,0.22,0.74,0.06,1.45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3774309366291299,0.0,0.6663408278383804,0.37453918486857873
golden,phi,0.6300339887498948,0.012000000000000004,0.16,0.0,0.34,0.98,0.08,0.95,0.22,0.74,0.06,1.45,7.0,8.0,0.0,0.0,0.875,1.0,0.4666666666666667,0.0,0.0,0.3520572795657192,0.0022793878215564964,0.5807382156411973,0.7465768573267841
golden,phi,0.6420339887498948,0.024000000000000004,0.16,0.0,0.34,0.98,0.08,0.95,0.22,0.74,0.06,1.45,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3479549365924406,0.0,0.5180834936468635,0.3284842313774091
golden,phi,0.6540339887498948,0.036000000000000004,0.16,0.0,0.34,0.98,0.08,0.95,0.22,0.74,0.06,1.45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34418683698619107,0.0,0.6663410045022433,0.37149184086747133
golden,phi,0.5820339887498948,-0.036,0.16,0.011,0.12,0.88,0.08,0.9,0.34,0.42,0.12,1.45,0.0,334.0,333.0,0.0,0.0,0.0,0.0,0.4992503748125937,0.0,0.36709974828238134,0.0,0.5639387423928404,0.3301972651492999
golden,phi,0.5940339887498948,-0.023999999999999997,0.16,0.011,0.12,0.88,0.08,0.9,0.34,0.42,0.12,1.45,0.0,332.0,332.0,0.0,0.0,0.0,0.0,0.5,0.0,0.36527544503516823,0.0,0.6077641072366156,0.3378811217641479
golden,phi,0.6060339887498948,-0.011999999999999997,0.16,0.011,0.12,0.88,0.08,0.9,0.34,0.42,0.12,1.45,0.0,331.0,331.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3619546104223615,0.0,0.6299849120518595,0.34157645679138454
golden,phi,0.6180339887498948,3.469446951953614e-18,0.16,0.011,0.12,0.88,0.08,0.9,0.34,0.42,0.12,1.45,0.0,290.0,290.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3838905869440913,0.0,0.5341241681354356,0.32633232073425344
golden,phi,0.6300339887498948,0.012000000000000004,0.16,0.011,0.12,0.88,0.08,0.9,0.34,0.42,0.12,1.45,0.0,336.0,336.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3559583442383314,0.0,0.5117008558330036,0.3197356689384544
golden,phi,0.6420339887498948,0.024000000000000004,0.16,0.011,0.12,0.88,0.08,0.9,0.34,0.42,0.12,1.45,0.0,331.0,331.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3514470742662077,0.0,0.6957336577112513,0.352448040195761
golden,phi,0.6540339887498948,0.036000000000000004,0.16,0.011,0.12,0.88,0.08,0.9,0.34,0.42,0.12,1.45,0.0,330.0,330.0,0.0,0.0,0.0,0.0,0.5,0.0,0.34757949982927255,0.0,0.5927569958099956,0.33355771339681595
golden,phi,0.5820339887498948,-0.036,0.16,0.011,0.12,0.88,0.08,0.95,0.12,0.74,0.06,1.1,0.0,334.0,333.0,0.0,0.0,0.0,0.0,0.4992503748125937,0.0,0.36709974828238134,0.0,0.5639387423928404,0.3301972651492999
golden,phi,0.5940339887498948,-0.023999999999999997,0.16,0.011,0.12,0.88,0.08,0.95,0.12,0.74,0.06,1.1,0.0,332.0,332.0,0.0,0.0,0.0,0.0,0.5,0.0,0.36527544503516823,0.0,0.6077641072366156,0.3378811217641479
golden,phi,0.6060339887498948,-0.011999999999999997,0.16,0.011,0.12,0.88,0.08,0.95,0.12,0.74,0.06,1.1,0.0,331.0,331.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3619546104223615,0.0,0.6299849120518595,0.34157645679138454
golden,phi,0.6180339887498948,3.469446951953614e-18,0.16,0.011,0.12,0.88,0.08,0.95,0.12,0.74,0.06,1.1,0.0,290.0,290.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3838905869440913,0.0,0.5341241681354356,0.32633232073425344
golden,phi,0.6300339887498948,0.012000000000000004,0.16,0.011,0.12,0.88,0.08,0.95,0.12,0.74,0.06,1.1,0.0,336.0,336.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3559583442383314,0.0,0.5117008558330036,0.3197356689384544
golden,phi,0.6420339887498948,0.024000000000000004,0.16,0.011,0.12,0.88,0.08,0.95,0.12,0.74,0.06,1.1,0.0,331.0,331.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3514470742662077,0.0,0.6957336577112513,0.352448040195761
golden,phi,0.6540339887498948,0.036000000000000004,0.16,0.011,0.12,0.88,0.08,0.95,0.12,0.74,0.06,1.1,0.0,330.0,330.0,0.0,0.0,0.0,0.0,0.5,0.0,0.34757949982927255,0.0,0.5927569958099956,0.33355771339681595
golden,phi,0.5820339887498948,-0.036,0.16,0.011,0.12,0.88,0.26,0.9,0.12,0.58,0.06,1.1,0.0,334.0,333.0,0.0,0.0,0.0,0.0,0.4992503748125937,0.0,0.36709974828238134,0.0,0.5639387423928404,0.3301972651492999
golden,phi,0.5940339887498948,-0.023999999999999997,0.16,0.011,0.12,0.88,0.26,0.9,0.12,0.58,0.06,1.1,0.0,332.0,332.0,0.0,0.0,0.0,0.0,0.5,0.0,0.36527544503516823,0.0,0.6077641072366156,0.3378811217641479
golden,phi,0.6060339887498948,-0.011999999999999997,0.16,0.011,0.12,0.88,0.26,0.9,0.12,0.58,0.06,1.1,0.0,331.0,331.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3619546104223615,0.0,0.6299849120518595,0.34157645679138454
golden,phi,0.6180339887498948,3.469446951953614e-18,0.16,0.011,0.12,0.88,0.26,0.9,0.12,0.58,0.06,1.1,0.0,290.0,290.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3838905869440913,0.0,0.5341241681354356,0.32633232073425344
golden,phi,0.6300339887498948,0.012000000000000004,0.16,0.011,0.12,0.88,0.26,0.9,0.12,0.58,0.06,1.1,0.0,336.0,336.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3559583442383314,0.0,0.5117008558330036,0.3197356689384544
golden,phi,0.6420339887498948,0.024000000000000004,0.16,0.011,0.12,0.88,0.26,0.9,0.12,0.58,0.06,1.1,0.0,331.0,331.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3514470742662077,0.0,0.6957336577112513,0.352448040195761
golden,phi,0.6540339887498948,0.036000000000000004,0.16,0.011,0.12,0.88,0.26,0.9,0.12,0.58,0.06,1.1,0.0,330.0,330.0,0.0,0.0,0.0,0.0,0.5,0.0,0.34757949982927255,0.0,0.5927569958099956,0.33355771339681595
golden,phi,0.5820339887498948,-0.036,0.16,0.011,0.12,0.94,0.16,0.9,0.12,0.42,0.12,1.1,0.0,334.0,333.0,0.0,0.0,0.0,0.0,0.4992503748125937,0.0,0.36709974828238134,0.0,0.5639387423928404,0.3301972651492999
golden,phi,0.5940339887498948,-0.023999999999999997,0.16,0.011,0.12,0.94,0.16,0.9,0.12,0.42,0.12,1.1,0.0,332.0,332.0,0.0,0.0,0.0,0.0,0.5,0.0,0.36527544503516823,0.0,0.6077641072366156,0.3378811217641479
golden,phi,0.6060339887498948,-0.011999999999999997,0.16,0.011,0.12,0.94,0.16,0.9,0.12,0.42,0.12,1.1,0.0,331.0,331.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3619546104223615,0.0,0.6299849120518595,0.34157645679138454
golden,phi,0.6180339887498948,3.469446951953614e-18,0.16,0.011,0.12,0.94,0.16,0.9,0.12,0.42,0.12,1.1,0.0,290.0,290.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3838905869440913,0.0,0.5341241681354356,0.32633232073425344
golden,phi,0.6300339887498948,0.012000000000000004,0.16,0.011,0.12,0.94,0.16,0.9,0.12,0.42,0.12,1.1,0.0,336.0,336.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3559583442383314,0.0,0.5117008558330036,0.3197356689384544
golden,phi,0.6420339887498948,0.024000000000000004,0.16,0.011,0.12,0.94,0.16,0.9,0.12,0.42,0.12,1.1,0.0,331.0,331.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3514470742662077,0.0,0.6957336577112513,0.352448040195761
golden,phi,0.6540339887498948,0.036000000000000004,0.16,0.011,0.12,0.94,0.16,0.9,0.12,0.42,0.12,1.1,0.0,330.0,330.0,0.0,0.0,0.0,0.0,0.5,0.0,0.34757949982927255,0.0,0.5927569958099956,0.33355771339681595
golden,phi,0.5820339887498948,-0.036,0.16,0.011,0.12,0.98,0.08,0.9,0.12,0.74,0.06,1.1,0.0,334.0,333.0,0.0,0.0,0.0,0.0,0.4992503748125937,0.0,0.36709974828238134,0.0,0.5639387423928404,0.3301972651492999
golden,phi,0.5940339887498948,-0.023999999999999997,0.16,0.011,0.12,0.98,0.08,0.9,0.12,0.74,0.06,1.1,0.0,332.0,332.0,0.0,0.0,0.0,0.0,0.5,0.0,0.36527544503516823,0.0,0.6077641072366156,0.3378811217641479
golden,phi,0.6060339887498948,-0.011999999999999997,0.16,0.011,0.12,0.98,0.08,0.9,0.12,0.74,0.06,1.1,0.0,331.0,331.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3619546104223615,0.0,0.6299849120518595,0.34157645679138454
golden,phi,0.6180339887498948,3.469446951953614e-18,0.16,0.011,0.12,0.98,0.08,0.9,0.12,0.74,0.06,1.1,0.0,290.0,290.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3838905869440913,0.0,0.5341241681354356,0.32633232073425344
golden,phi,0.6300339887498948,0.012000000000000004,0.16,0.011,0.12,0.98,0.08,0.9,0.12,0.74,0.06,1.1,0.0,336.0,336.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3559583442383314,0.0,0.5117008558330036,0.3197356689384544
golden,phi,0.6420339887498948,0.024000000000000004,0.16,0.011,0.12,0.98,0.08,0.9,0.12,0.74,0.06,1.1,0.0,331.0,331.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3514470742662077,0.0,0.6957336577112513,0.352448040195761
golden,phi,0.6540339887498948,0.036000000000000004,0.16,0.011,0.12,0.98,0.08,0.9,0.12,0.74,0.06,1.1,0.0,330.0,330.0,0.0,0.0,0.0,0.0,0.5,0.0,0.34757949982927255,0.0,0.5927569958099956,0.33355771339681595
golden,phi,0.5820339887498948,-0.036,0.16,0.011,0.12,0.98,0.16,0.9,0.34,0.58,0.06,1.1,0.0,334.0,333.0,0.0,0.0,0.0,0.0,0.4992503748125937,0.0,0.36709974828238134,0.0,0.5639387423928404,0.3301972651492999
golden,phi,0.5940339887498948,-0.023999999999999997,0.16,0.011,0.12,0.98,0.16,0.9,0.34,0.58,0.06,1.1,0.0,332.0,332.0,0.0,0.0,0.0,0.0,0.5,0.0,0.36527544503516823,0.0,0.6077641072366156,0.3378811217641479
golden,phi,0.6060339887498948,-0.011999999999999997,0.16,0.011,0.12,0.98,0.16,0.9,0.34,0.58,0.06,1.1,0.0,331.0,331.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3619546104223615,0.0,0.6299849120518595,0.34157645679138454
golden,phi,0.6180339887498948,3.469446951953614e-18,0.16,0.011,0.12,0.98,0.16,0.9,0.34,0.58,0.06,1.1,0.0,290.0,290.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3838905869440913,0.0,0.5341241681354356,0.32633232073425344
golden,phi,0.6300339887498948,0.012000000000000004,0.16,0.011,0.12,0.98,0.16,0.9,0.34,0.58,0.06,1.1,0.0,336.0,336.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3559583442383314,0.0,0.5117008558330036,0.3197356689384544
