anchor,family,alpha,offset,window_width,beta,length,max_alignment_age,alignment_factor,center_share,write_count,witness_expired,release_count,delayed_retention,witness_conversion,pollution,mean_alignment_latency,return_interval_diversity,phase_lock_resistance,composite_score
golden,phi,0.5880339887498948,-0.030000000000000006,0.18,0.0,4096,13,0.2,0.01171875,0.0,48.0,4048.0,0.0,0.0,0.0,13.0,0.0,0.6819374250424112,0.43185872451441987
golden,phi,0.5940339887498948,-0.024000000000000007,0.18,0.0,4096,13,0.2,0.0087890625,0.0,36.0,4060.0,0.0,0.0,0.0,13.0,0.0,0.5326843039680578,0.3811126633491397
golden,phi,0.6000339887498948,-0.01800000000000001,0.18,0.0,4096,13,0.2,0.009521484375,0.0,39.0,4057.0,0.0,0.0,0.0,13.0,0.0,0.6124261500252368,0.4082248910085805
golden,phi,0.6060339887498948,-0.01200000000000001,0.18,0.0,4096,13,0.2,0.008056640625,0.0,33.0,4063.0,0.0,0.0,0.0,13.0,0.0,0.7196547810366118,0.4446826255524481
golden,phi,0.6120339887498948,-0.006000000000000012,0.18,0.0,4096,13,0.2,0.008056640625,0.0,32.0,4063.0,0.0,0.0,0.0,13.0,0.0,0.7067495158516779,0.4402948353895705
golden,phi,0.6180339887498948,-1.3877787807814457e-17,0.18,0.0,4096,13,0.2,0.0,0.0,0.0,4096.0,0.0,0.0,0.0,13.0,0.0,0.6511209733389376,0.42138113093523877
golden,phi,0.6240339887498948,0.0059999999999999845,0.18,0.0,4096,13,0.2,0.007080078125,0.0,28.0,4067.0,0.0,0.0,0.0,13.0,0.0,0.3814766189417156,0.3297020504401833
golden,phi,0.6300339887498948,0.011999999999999983,0.18,0.0,4096,13,0.2,0.008544921875,0.0,35.0,4061.0,0.0,0.0,0.0,13.0,0.0,0.6553973026080842,0.42283508288674865
golden,phi,0.6360339887498948,0.01799999999999998,0.18,0.0,4096,13,0.2,0.0087890625,0.0,36.0,4060.0,0.0,0.0,0.0,13.0,0.0,0.7188476483007302,0.44440820042224827
golden,phi,0.6420339887498948,0.02399999999999998,0.18,0.0,4096,13,0.2,0.007568359375,0.0,31.0,4065.0,0.0,0.0,0.0,13.0,0.0,0.6087787512629228,0.4069847754293938
golden,phi,0.6480339887498948,0.029999999999999978,0.18,0.0,4096,13,0.2,0.008056640625,0.0,33.0,4063.0,0.0,0.0,0.0,13.0,0.0,0.673906614564884,0.4291282489520606
golden,phi,0.6540339887498947,0.035999999999999976,0.18,0.0,4096,13,0.2,0.007568359375,0.0,31.0,4065.0,0.0,0.0,0.0,13.0,0.0,0.6310901696441502,0.41457065767901113
golden,phi,0.6600339887498947,0.041999999999999975,0.18,0.0,4096,13,0.2,0.013916015625,0.0,57.0,4039.0,0.0,0.0,0.0,13.0,0.0,0.6567522690163357,0.42329577146555414
golden,phi,0.6660339887498947,0.04799999999999997,0.18,0.0,4096,13,0.2,0.008544921875,0.0,34.0,4061.0,0.0,0.0,0.0,13.0,0.0,0.6756796117944439,0.42973106801011096
golden,phi,0.5700339887498947,-0.048,0.18,0.0,4096,21,0.1,0.01513671875,2.0,44.0,4048.0,0.043478260869565216,0.022222222222222223,1.0,16.0,0.0,0.7029868207961354,0.25518943211416434
golden,phi,0.5760339887498948,-0.042,0.18,0.0,4096,21,0.1,0.015869140625,1.0,64.0,4030.0,0.015384615384615385,0.010416666666666666,1.0,17.0,0.0,0.7751698541278311,0.2697404427111549
golden,phi,0.5820339887498948,-0.036000000000000004,0.18,0.0,4096,21,0.1,0.01513671875,12.0,43.0,4029.0,0.21818181818181817,0.13186813186813187,1.0,17.0,0.0,0.701666291883235,0.3233937120674728
golden,phi,0.5880339887498948,-0.030000000000000006,0.18,0.0,4096,21,0.1,0.014404296875,29.0,26.0,4012.0,0.5272727272727272,0.30526315789473685,1.0,17.0,0.0,0.671502401414052,0.430894548538194
golden,phi,0.5940339887498948,-0.024000000000000007,0.18,0.0,4096,21,0.1,0.014892578125,4.0,49.0,4039.0,0.07547169811320754,0.043478260869565216,1.0,16.0,0.06249999999609375,0.5566799135465188,0.22322933303372378
golden,phi,0.6000339887498948,-0.01800000000000001,0.18,0.0,4096,21,0.1,0.015625,6.0,34.0,4049.0,0.15,0.06382978723404255,1.0,15.0,0.0,0.6276611931999854,0.2668941673901227
golden,phi,0.6060339887498948,-0.01200000000000001,0.18,0.0,4096,21,0.1,0.014892578125,2.0,40.0,4052.0,0.047619047619047616,0.021505376344086023,1.0,15.0,0.0,0.7293448460422682,0.26518154872964
golden,phi,0.6120339887498948,-0.006000000000000012,0.18,0.0,4096,21,0.1,0.014892578125,1.0,52.0,4041.0,0.018867924528301886,0.01098901098901099,1.0,15.0,0.0,0.7280384720988989,0.2547941213595722
golden,phi,0.6180339887498948,-1.3877787807814457e-17,0.18,0.0,4096,21,0.1,0.004150390625,15.0,2.0,4064.0,0.8823529411764706,0.19230769230769232,1.0,16.0,0.0,0.6485501567974425,0.5021812614559269
golden,phi,0.6240339887498948,0.0059999999999999845,0.18,0.0,4096,21,0.1,0.01318359375,3.0,27.0,4062.0,0.1,0.0379746835443038,1.0,16.0,0.0,0.3930210185097772,0.16846258933129893
golden,phi,0.6300339887498948,0.011999999999999983,0.18,0.0,4096,21,0.1,0.014404296875,3.0,35.0,4055.0,0.07894736842105263,0.033707865168539325,1.0,16.0,0.0,0.6687226512818627,0.2555383803240652
golden,phi,0.6360339887498948,0.01799999999999998,0.18,0.0,4096,21,0.1,0.014892578125,4.0,56.0,4032.0,0.06666666666666667,0.044444444444444446,1.0,16.75,0.025851504589036883,0.731325988263203,0.2773856230432787
golden,phi,0.6420339887498948,0.02399999999999998,0.18,0.0,4096,21,0.1,0.014892578125,14.0,40.0,4028.0,0.25925925925925924,0.16091954022988506,1.0,17.0,0.0,0.6161738031091846,0.3110572028910947
golden,phi,0.6480339887498948,0.029999999999999978,0.18,0.0,4096,21,0.1,0.0146484375,16.0,35.0,4029.0,0.3137254901960784,0.18181818181818182,1.0,17.0,0.0,0.67922931771905,0.3515083780066517
golden,phi,0.6540339887498947,0.035999999999999976,0.18,0.0,4096,21,0.1,0.014404296875,2.0,53.0,4038.0,0.03636363636363636,0.023255813953488372,1.0,17.0,0.0,0.6363924746003626,0.2307413060575694
golden,phi,0.6600339887498947,0.041999999999999975,0.18,0.0,4096,21,0.1,0.021484375,2.0,69.0,4023.0,0.028169014084507043,0.020202020202020204,1.0,15.0,0.0,0.6635837217650338,0.2371421529801371
golden,phi,0.6660339887498947,0.04799999999999997,0.18,0.0,4096,21,0.1,0.0146484375,2.0,36.0,4055.0,0.05263157894736842,0.022222222222222223,1.0,15.0,0.0,0.6795037744886998,0.2497681254314211
golden,phi,0.5700339887498947,-0.048,0.18,0.0,4096,21,0.14,0.011962890625,4.0,34.0,4054.0,0.10526315789473684,0.044444444444444446,1.0,16.0,0.0,0.7000102103119031,0.2754771557165734
golden,phi,0.5760339887498948,-0.042,0.18,0.0,4096,21,0.14,0.01318359375,1.0,53.0,4041.0,0.018518518518518517,0.010416666666666666,1.0,17.0,0.0,0.767221142395217,0.26791537359955897
golden,phi,0.5820339887498948,-0.036000000000000004,0.18,0.0,4096,21,0.14,0.01220703125,15.0,35.0,4031.0,0.3,0.16483516483516483,1.0,17.0,0.0,0.6963008673398785,0.3504126245658884
golden,phi,0.5880339887498948,-0.030000000000000006,0.18,0.0,4096,21,0.14,0.01318359375,32.0,22.0,4010.0,0.5925925925925926,0.3368421052631579,1.0,17.0,0.0,0.6737616823623322,0.45563647687648734
golden,phi,0.5940339887498948,-0.024000000000000007,0.18,0.0,4096,21,0.14,0.011962890625,7.0,37.0,4045.0,0.1590909090909091,0.07608695652173914,1.0,16.428571428571427,0.05499613321697206,0.5440157017813589,0.24760613598238743
golden,phi,0.6000339887498948,-0.01800000000000001,0.18,0.0,4096,21,0.14,0.012939453125,11.0,27.0,4046.0,0.2894736842105263,0.11702127659574468,1.0,15.0,0.0,0.6192874177977159,0.3126741834174048
golden,phi,0.6060339887498948,-0.01200000000000001,0.18,0.0,4096,21,0.14,0.0126953125,2.0,34.0,4058.0,0.05555555555555555,0.021505376344086023,1.0,15.0,0.0,0.7234250278471617,0.265391032765526
golden,phi,0.6120339887498948,-0.006000000000000012,0.18,0.0,4096,21,0.14,0.0126953125,1.0,44.0,4049.0,0.022222222222222223,0.01098901098901099,1.0,15.0,0.0,0.7175140526721402,0.2521550221087719
golden,phi,0.6180339887498948,-1.3877787807814457e-17,0.18,0.0,4096,21,0.14,0.0,0.0,0.0,4096.0,0.0,0.0,0.0,21.0,0.0,0.6511209733389376,0.42138113093523877
golden,phi,0.6240339887498948,0.0059999999999999845,0.18,0.0,4096,21,0.14,0.01025390625,5.0,21.0,4064.0,0.19230769230769232,0.06329113924050633,1.0,16.0,0.0,0.39209783974273893,0.19855182442197625
golden,phi,0.6300339887498948,0.011999999999999983,0.18,0.0,4096,21,0.14,0.0126953125,0.0,34.0,4062.0,0.0,0.0,0.0,21.0,0.0,0.6628919150471184,0.42538325111602027
golden,phi,0.6360339887498948,0.01799999999999998,0.18,0.0,4096,21,0.14,0.01220703125,3.0,46.0,4044.0,0.061224489795918366,0.03333333333333333,1.0,17.0,0.0,0.7231810953261204,0.2690244295537381
golden,phi,0.6420339887498948,0.02399999999999998,0.18,0.0,4096,21,0.14,0.01171875,18.0,30.0,4030.0,0.375,0.20689655172413793,1.0,17.0,0.0,0.6144405981833743,0.35115118269269213
golden,phi,0.6480339887498948,0.029999999999999978,0.18,0.0,4096,21,0.14,0.011474609375,23.0,24.0,4026.0,0.48936170212765956,0.26136363636363635,1.0,17.0,0.0,0.6757887274690076,0.41383489848066185
golden,phi,0.6540339887498947,0.035999999999999976,0.18,0.0,4096,21,0.14,0.010986328125,3.0,41.0,4048.0,0.06818181818181818,0.03488372093023256,1.0,17.0,0.0,0.635016351327464,0.24127553830968876
golden,phi,0.6600339887498947,0.041999999999999975,0.18,0.0,4096,21,0.14,0.019287109375,4.0,61.0,4027.0,0.06153846153846154,0.04040404040404041,1.0,15.0,0.0,0.6559285548498581,0.2475192051524483
golden,phi,0.6660339887498947,0.04799999999999997,0.18,0.0,4096,21,0.14,0.01220703125,3.0,30.0,4059.0,0.09090909090909091,0.03333333333333333,1.0,15.0,0.0,0.6783952140639726,0.2621089182362962
golden,phi,0.5700339887498947,-0.048,0.18,0.0,4096,21,0.2,0.008544921875,2.0,26.0,4066.0,0.07142857142857142,0.022222222222222223,1.0,16.0,0.0,0.6988041585754612,0.2615934139156568
golden,phi,0.5760339887498948,-0.042,0.18,0.0,4096,21,0.2,0.0087890625,1.0,35.0,4059.0,0.027777777777777776,0.010416666666666666,1.0,17.0,0.0,0.7645648973359614,0.2696048428720047
golden,phi,0.5820339887498948,-0.036000000000000004,0.18,0.0,4096,21,0.2,0.008056640625,10.0,23.0,4053.0,0.30303030303030304,0.10989010989010989,1.0,17.0,0.0,0.686435406015248,0.338016742673889
golden,phi,0.5880339887498948,-0.030000000000000006,0.18,0.0,4096,21,0.2,0.01171875,28.0,20.0,4020.0,0.5833333333333334,0.29473684210526313,1.0,17.0,0.0,0.6819374250424112,0.44824468942670054
golden,phi,0.5940339887498948,-0.024000000000000007,0.18,0.0,4096,21,0.2,0.0087890625,11.0,24.0,4050.0,0.3142857142857143,0.11956521739130435,1.0,16.09090909090909,0.06188955451651151,0.5326843039680578,0.2955855668408954
golden,phi,0.6000339887498948,-0.01800000000000001,0.18,0.0,4096,21,0.2,0.009521484375,17.0,19.0,4042.0,0.4722222222222222,0.18085106382978725,1.0,15.0,0.0,0.6124261500252368,0.3730003047201645
golden,phi,0.6060339887498948,-0.01200000000000001,0.18,0.0,4096,21,0.2,0.008056640625,8.0,21.0,4059.0,0.27586206896551724,0.08602150537634409,1.0,15.0,0.0,0.7196547810366118,0.33740787583053483
golden,phi,0.6120339887498948,-0.006000000000000012,0.18,0.0,4096,21,0.2,0.008056640625,2.0,26.0,4065.0,0.07142857142857142,0.02197802197802198,1.0,15.0,0.0,0.7067495158516779,0.2642508793456144
golden,phi,0.6180339887498948,-1.3877787807814457e-17,0.18,0.0,4096,21,0.2,0.0,0.0,0.0,4096.0,0.0,0.0,0.0,21.0,0.0,0.6511209733389376,0.42138113093523877
golden,phi,0.6240339887498948,0.0059999999999999845,0.18,0.0,4096,21,0.2,0.007080078125,1.0,14.0,4079.0,0.06666666666666667,0.012658227848101266,1.0,16.0,0.0,0.3814766189417156,0.15064719811950822
golden,phi,0.6300339887498948,0.011999999999999983,0.18,0.0,4096,21,0.2,0.008544921875,6.0,24.0,4060.0,0.2,0.06741573033707865,1.0,16.0,0.0,0.6553973026080842,0.2909699143474228
golden,phi,0.6360339887498948,0.01799999999999998,0.18,0.0,4096,21,0.2,0.0087890625,2.0,34.0,4058.0,0.05555555555555555,0.022222222222222223,1.0,17.0,0.0,0.7188476483007302,0.26396375597780386
golden,phi,0.6420339887498948,0.02399999999999998,0.18,0.0,4096,21,0.2,0.007568359375,12.0,19.0,4053.0,0.3870967741935484,0.13793103448275862,1.0,17.0,0.0,0.6087787512629228,0.3401994584104839
golden,phi,0.6480339887498948,0.029999999999999978,0.18,0.0,4096,21,0.2,0.008056640625,15.0,18.0,4048.0,0.45454545454545453,0.17045454545454544,1.0,17.0,0.0,0.673906614564884,0.38708279440660603
golden,phi,0.6540339887498947,0.035999999999999976,0.18,0.0,4096,21,0.2,0.007568359375,2.0,28.0,4063.0,0.06666666666666667,0.023255813953488372,1.0,17.0,0.0,0.6310901696441502,0.23742337085730567
golden,phi,0.6600339887498947,0.041999999999999975,0.18,0.0,4096,21,0.2,0.013916015625,7.0,43.0,4039.0,0.14,0.0707070707070707,1.0,15.0,0.0,0.6567522690163357,0.27522304419282684
golden,phi,0.6660339887498947,0.04799999999999997,0.18,0.0,4096,21,0.2,0.008544921875,9.0,20.0,4057.0,0.3103448275862069,0.1,1.0,15.0,0.0,0.6756796117944439,0.3346276197342489
golden,phi,0.5700339887498947,-0.048,0.18,0.011,4096,4,0.1,0.015625,0.0,64.0,4032.0,0.0,0.0,0.0,4.0,0.0,0.7837536662842632,0.46647624653664954
golden,phi,0.5760339887498948,-0.042,0.18,0.011,4096,4,0.1,0.01416015625,0.0,58.0,4038.0,0.0,0.0,0.0,4.0,0.0,0.6576893885445341,0.4236143921051416
golden,phi,0.5820339887498948,-0.036000000000000004,0.18,0.011,4096,4,0.1,0.013916015625,0.0,57.0,4039.0,0.0,0.0,0.0,4.0,0.0,0.38482597993789935,0.3308408331788858
golden,phi,0.5880339887498948,-0.030000000000000006,0.18,0.011,4096,4,0.1,0.01513671875,0.0,62.0,4034.0,0.0,0.0,0.0,4.0,0.0,0.7683569685744189,0.46124136931530246
golden,phi,0.5940339887498948,-0.024000000000000007,0.18,0.011,4096,4,0.1,0.016357421875,0.0,67.0,4029.0,0.0,0.0,0.0,4.0,0.0,0.7101532279232097,0.4414520974938913
golden,phi,0.6000339887498948,-0.01800000000000001,0.18,0.011,4096,4,0.1,0.01513671875,0.0,62.0,4034.0,0.0,0.0,0.0,4.0,0.0,0.750734374837621,0.45524968744479116
golden,phi,0.6060339887498948,-0.01200000000000001,0.18,0.011,4096,4,0.1,0.014404296875,0.0,59.0,4037.0,0.0,0.0,0.0,4.0,0.0,0.8043880850197558,0.473491948906717
golden,phi,0.6120339887498948,-0.006000000000000012,0.18,0.011,4096,4,0.1,0.013916015625,0.0,57.0,4039.0,0.0,0.0,0.0,4.0,0.0,0.6678492771131419,0.42706875421846824
golden,phi,0.6180339887498948,-1.3877787807814457e-17,0.18,0.011,4096,4,0.1,0.01513671875,0.0,62.0,4034.0,0.0,0.0,0.0,4.0,0.0,0.762094020379972,0.4591119669291905
golden,phi,0.6240339887498948,0.0059999999999999845,0.18,0.011,4096,4,0.1,0.014404296875,0.0,59.0,4037.0,0.0,0.0,0.0,4.0,0.0,0.7192893672956692,0.44455838488052757
golden,phi,0.6300339887498948,0.011999999999999983,0.18,0.011,4096,4,0.1,0.0146484375,0.0,60.0,4036.0,0.0,0.0,0.0,4.0,0.0,0.6514256872160682,0.4214847336534632
golden,phi,0.6360339887498948,0.01799999999999998,0.18,0.011,4096,4,0.1,0.014404296875,0.0,59.0,4037.0,0.0,0.0,0.0,4.0,0.0,0.6371433073575266,0.4166287245015591
golden,phi,0.6420339887498948,0.02399999999999998,0.18,0.011,4096,4,0.1,0.01416015625,0.0,58.0,4038.0,0.0,0.0,0.0,4.0,0.0,0.7688121982092196,0.4613961473911347
golden,phi,0.6480339887498948,0.029999999999999978,0.18,0.011,4096,4,0.1,0.013427734375,0.0,55.0,4041.0,0.0,0.0,0.0,4.0,0.0,0.6272782815955968,0.41327461574250296
golden,phi,0.6540339887498947,0.035999999999999976,0.18,0.011,4096,4,0.1,0.015380859375,0.0,63.0,4033.0,0.0,0.0,0.0,4.0,0.0,0.3959852926530446,0.3346349995020352
golden,phi,0.6600339887498947,0.041999999999999975,0.18,0.011,4096,4,0.1,0.011962890625,0.0,49.0,4047.0,0.0,0.0,0.0,4.0,0.0,0.6697039769123079,0.42769935215018473
golden,phi,0.6660339887498947,0.04799999999999997,0.18,0.011,4096,4,0.1,0.018310546875,0.0,75.0,4021.0,0.0,0.0,0.0,4.0,0.0,0.6179346559564898,0.41009778302520655
golden,phi,0.5700339887498947,-0.048,0.18,0.011,4096,4,0.14,0.0126953125,0.0,52.0,4044.0,0.0,0.0,0.0,4.0,0.0,0.7978836011311226,0.4712804243845817
golden,phi,0.5760339887498948,-0.042,0.18,0.011,4096,4,0.14,0.01220703125,0.0,50.0,4046.0,0.0,0.0,0.0,4.0,0.0,0.6473467143947191,0.4200978828942045
golden,phi,0.5820339887498948,-0.036000000000000004,0.18,0.011,4096,4,0.14,0.011474609375,0.0,47.0,4049.0,0.0,0.0,0.0,4.0,0.0,0.37883274207783757,0.3288031323064648
golden,phi,0.5880339887498948,-0.030000000000000006,0.18,0.011,4096,4,0.14,0.011962890625,0.0,49.0,4047.0,0.0,0.0,0.0,4.0,0.0,0.7558492217785965,0.45698873540472285
golden,phi,0.5940339887498948,-0.024000000000000007,0.18,0.011,4096,4,0.14,0.01416015625,0.0,58.0,4038.0,0.0,0.0,0.0,4.0,0.0,0.7111099245658861,0.4417773743524013
golden,phi,0.6000339887498948,-0.01800000000000001,0.18,0.011,4096,4,0.14,0.01220703125,0.0,50.0,4046.0,0.0,0.0,0.0,4.0,0.0,0.7437482930809973,0.4528744196475391
golden,phi,0.6060339887498948,-0.01200000000000001,0.18,0.011,4096,4,0.14,0.011962890625,0.0,49.0,4047.0,0.0,0.0,0.0,4.0,0.0,0.7939369400047825,0.4699385596016261
golden,phi,0.6120339887498948,-0.006000000000000012,0.18,0.011,4096,4,0.14,0.0107421875,0.0,44.0,4052.0,0.0,0.0,0.0,4.0,0.0,0.6601093302256782,0.4244371722767306
golden,phi,0.6180339887498948,-1.3877787807814457e-17,0.18,0.011,4096,4,0.14,0.012451171875,0.0,51.0,4045.0,0.0,0.0,0.0,4.0,0.0,0.7536625412700154,0.45624526403180526
golden,phi,0.6240339887498948,0.0059999999999999845,0.18,0.011,4096,4,0.14,0.011962890625,0.0,49.0,4047.0,0.0,0.0,0.0,4.0,0.0,0.7066316702024356,0.4402547678688281
golden,phi,0.6300339887498948,0.011999999999999983,0.18,0.011,4096,4,0.14,0.011962890625,0.0,49.0,4047.0,0.0,0.0,0.0,4.0,0.0,0.6528392845111692,0.42196535673379754
golden,phi,0.6360339887498948,0.01799999999999998,0.18,0.011,4096,4,0.14,0.01220703125,0.0,50.0,4046.0,0.0,0.0,0.0,4.0,0.0,0.6329076603715891,0.4151886045263403
golden,phi,0.6420339887498948,0.02399999999999998,0.18,0.011,4096,4,0.14,0.01123046875,0.0,46.0,4050.0,0.0,0.0,0.0,4.0,0.0,0.7517116507094137,0.4555819612412007
golden,phi,0.6480339887498948,0.029999999999999978,0.18,0.011,4096,4,0.14,0.0107421875,0.0,44.0,4052.0,0.0,0.0,0.0,4.0,0.0,0.6259902189094644,0.4128366744292179
golden,phi,0.6540339887498947,0.035999999999999976,0.18,0.011,4096,4,0.14,0.01220703125,0.0,50.0,4046.0,0.0,0.0,0.0,4.0,0.0,0.38613454142312986,0.3312857440838642
golden,phi,0.6600339887498947,0.041999999999999975,0.18,0.011,4096,4,0.14,0.00927734375,0.0,38.0,4058.0,0.0,0.0,0.0,4.0,0.0,0.6675885239028947,0.42698009812698423
golden,phi,0.6660339887498947,0.04799999999999997,0.18,0.011,4096,4,0.14,0.01611328125,0.0,66.0,4030.0,0.0,0.0,0.0,4.0,0.0,0.6166763676110172,0.4096699649877459
golden,phi,0.5700339887498947,-0.048,0.18,0.011,4096,4,0.2,0.009521484375,0.0,39.0,4057.0,0.0,0.0,0.0,4.0,0.0,0.7914220992460577,0.46908351374365964
golden,phi,0.5760339887498948,-0.042,0.18,0.011,4096,4,0.2,0.007568359375,0.0,31.0,4065.0,0.0,0.0,0.0,4.0,0.0,0.6340666301247551,0.41558265424241675
golden,phi,0.5820339887498948,-0.036000000000000004,0.18,0.011,4096,4,0.2,0.007568359375,0.0,31.0,4065.0,0.0,0.0,0.0,4.0,0.0,0.36764624656348477,0.3249997238315848
golden,phi,0.5880339887498948,-0.030000000000000006,0.18,0.011,4096,4,0.2,0.008544921875,0.0,35.0,4061.0,0.0,0.0,0.0,4.0,0.0,0.7455588363573461,0.4534900043614977
golden,phi,0.5940339887498948,-0.024000000000000007,0.18,0.011,4096,4,0.2,0.01025390625,0.0,42.0,4054.0,0.0,0.0,0.0,4.0,0.0,0.7073005060212975,0.44048217204724116
golden,phi,0.6000339887498948,-0.01800000000000001,0.18,0.011,4096,4,0.2,0.008056640625,0.0,33.0,4063.0,0.0,0.0,0.0,4.0,0.0,0.7431418951454339,0.4526682443494476
golden,phi,0.6060339887498948,-0.01200000000000001,0.18,0.011,4096,4,0.2,0.007568359375,0.0,31.0,4065.0,0.0,0.0,0.0,4.0,0.0,0.7873431032092953,0.46769665509116043
golden,phi,0.6120339887498948,-0.006000000000000012,0.18,0.011,4096,4,0.2,0.007080078125,0.0,29.0,4067.0,0.0,0.0,0.0,4.0,0.0,0.6586634760476908,0.4239455818562149
golden,phi,0.6180339887498948,-1.3877787807814457e-17,0.18,0.011,4096,4,0.2,0.008056640625,0.0,33.0,4063.0,0.0,0.0,0.0,4.0,0.0,0.7531456799860013,0.45606953119524046
golden,phi,0.6240339887498948,0.0059999999999999845,0.18,0.011,4096,4,0.2,0.009521484375,0.0,39.0,4057.0,0.0,0.0,0.0,4.0,0.0,0.6975017288409981,0.4371505878059394
golden,phi,0.6300339887498948,0.011999999999999983,0.18,0.011,4096,4,0.2,0.008056640625,0.0,33.0,4063.0,0.0,0.0,0.0,4.0,0.0,0.6501492477980941,0.421050744251352
golden,phi,0.6360339887498948,0.01799999999999998,0.18,0.011,4096,4,0.2,0.008544921875,0.0,35.0,4061.0,0.0,0.0,0.0,4.0,0.0,0.6253876218801295,0.41263179143924406
golden,phi,0.6420339887498948,0.02399999999999998,0.18,0.011,4096,4,0.2,0.00732421875,0.0,30.0,4066.0,0.0,0.0,0.0,4.0,0.0,0.7467300650728677,0.45388822212477503
golden,phi,0.6480339887498948,0.029999999999999978,0.18,0.011,4096,4,0.2,0.00732421875,0.0,30.0,4066.0,0.0,0.0,0.0,4.0,0.0,0.6248880867547244,0.4124619494966063
golden,phi,0.6540339887498947,0.035999999999999976,0.18,0.011,4096,4,0.2,0.008544921875,0.0,35.0,4061.0,0.0,0.0,0.0,4.0,0.0,0.37640970239558513,0.32797929881449894
golden,phi,0.6600339887498947,0.041999999999999975,0.18,0.011,4096,4,0.2,0.006103515625,0.0,25.0,4071.0,0.0,0.0,0.0,4.0,0.0,0.6617525581000279,0.4249958697540095
golden,phi,0.6660339887498947,0.04799999999999997,0.18,0.011,4096,4,0.2,0.01220703125,0.0,50.0,4046.0,0.0,0.0,0.0,4.0,0.0,0.6153180786272181,0.4092081467332542
golden,phi,0.5700339887498947,-0.048,0.18,0.011,4096,8,0.1,0.015625,0.0,64.0,4032.0,0.0,0.0,0.0,8.0,0.0,0.7837536662842632,0.46647624653664954
golden,phi,0.5760339887498948,-0.042,0.18,0.011,4096,8,0.1,0.01416015625,0.0,58.0,4038.0,0.0,0.0,0.0,8.0,0.0,0.6576893885445341,0.4236143921051416
golden,phi,0.5820339887498948,-0.036000000000000004,0.18,0.011,4096,8,0.1,0.013916015625,0.0,57.0,4039.0,0.0,0.0,0.0,8.0,0.0,0.38482597993789935,0.3308408331788858
golden,phi,0.5880339887498948,-0.030000000000000006,0.18,0.011,4096,8,0.1,0.01513671875,0.0,62.0,4034.0,0.0,0.0,0.0,8.0,0.0,0.7683569685744189,0.46124136931530246
golden,phi,0.5940339887498948,-0.024000000000000007,0.18,0.011,4096,8,0.1,0.016357421875,0.0,67.0,4029.0,0.0,0.0,0.0,8.0,0.0,0.7101532279232097,0.4414520974938913
golden,phi,0.6000339887498948,-0.01800000000000001,0.18,0.011,4096,8,0.1,0.01513671875,0.0,62.0,4034.0,0.0,0.0,0.0,8.0,0.0,0.750734374837621,0.45524968744479116
golden,phi,0.6060339887498948,-0.01200000000000001,0.18,0.011,4096,8,0.1,0.014404296875,0.0,59.0,4037.0,0.0,0.0,0.0,8.0,0.0,0.8043880850197558,0.473491948906717
golden,phi,0.6120339887498948,-0.006000000000000012,0.18,0.011,4096,8,0.1,0.013916015625,0.0,57.0,4039.0,0.0,0.0,0.0,8.0,0.0,0.6678492771131419,0.42706875421846824
golden,phi,0.6180339887498948,-1.3877787807814457e-17,0.18,0.011,4096,8,0.1,0.01513671875,0.0,62.0,4034.0,0.0,0.0,0.0,8.0,0.0,0.762094020379972,0.4591119669291905
golden,phi,0.6240339887498948,0.0059999999999999845,0.18,0.011,4096,8,0.1,0.014404296875,0.0,59.0,4037.0,0.0,0.0,0.0,8.0,0.0,0.7192893672956692,0.44455838488052757
golden,phi,0.6300339887498948,0.011999999999999983,0.18,0.011,4096,8,0.1,0.0146484375,0.0,60.0,4036.0,0.0,0.0,0.0,8.0,0.0,0.6514256872160682,0.4214847336534632
golden,phi,0.6360339887498948,0.01799999999999998,0.18,0.011,4096,8,0.1,0.014404296875,0.0,59.0,4037.0,0.0,0.0,0.0,8.0,0.0,0.6371433073575266,0.4166287245015591
golden,phi,0.6420339887498948,0.02399999999999998,0.18,0.011,4096,8,0.1,0.01416015625,0.0,58.0,4038.0,0.0,0.0,0.0,8.0,0.0,0.7688121982092196,0.4613961473911347
golden,phi,0.6480339887498948,0.029999999999999978,0.18,0.011,4096,8,0.1,0.013427734375,0.0,55.0,4041.0,0.0,0.0,0.0,8.0,0.0,0.6272782815955968,0.41327461574250296
golden,phi,0.6540339887498947,0.035999999999999976,0.18,0.011,4096,8,0.1,0.015380859375,0.0,63.0,4033.0,0.0,0.0,0.0,8.0,0.0,0.3959852926530446,0.3346349995020352
