flow,family,alpha,best_delay,best_slot_count,context_pressure,similarity_threshold,recall_window,recall_gain,layer_window,recency_decay,resonance_gain,field_radius,field_width,field_support_gain,field_competition_gain,phase_bind_gain,phase_bind_threshold,window_levels,window_blend_gain,split_threshold,witness_conversion,delayed_retention,release_rate,rupture_rate,recall_survival_rate,same_core_recall_rate,same_field_recall_rate,split_rate,context_distortion_rate,blocked_context_rate,field_overlap_rate,phase_binding_rate,macro_window_rate,pollution,phase_lock_resistance,score
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.78,21,0.14,8,0.55,0.08,3,1.8,0.08,0.04,0.08,0.3,1,0.14,0.36,0.7598152424942263,0.431758530183727,0.009584664536741214,0.17891373801916932,1.0,0.3542926239419589,1.0,0.09189842805320435,0.0,0.0,1.83203125,0.3053385416666667,0.0,0.09964181048518397,0.3850837347521756,0.7036139468486093
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.78,21,0.14,8,0.72,0.08,3,1.2,0.14,0.04,0.08,0.18,2,0.08,0.36,0.7201834862385321,0.4186666666666667,0.009584664536741214,0.19169329073482427,1.0,0.35974842767295595,1.0,0.09056603773584905,0.0,0.0,1.83203125,0.3053385416666667,0.2845052083333333,0.09573428850537284,0.3861794957317918,0.7099098068826046
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.78,21,0.14,13,0.72,0.14,5,1.2,0.14,0.08,0.08,0.3,1,0.14,0.24,0.673469387755102,0.4024390243902439,0.008519701810436636,0.2055378061767838,1.0,0.3283236994219653,1.0,0.07398843930635839,0.0,0.0,3.0533854166666665,0.3053385416666667,0.0,0.08889612504070335,0.6126632879384257,0.7237886349790434
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.78,21,0.2,8,0.72,0.14,3,1.2,0.08,0.04,0.08,0.18,1,0.14,0.36,0.6954545454545454,0.4101876675603217,0.009584664536741214,0.1959531416400426,1.0,0.3487179487179487,1.0,0.0782051282051282,0.0,0.0,1.83203125,0.3053385416666667,0.0,0.09215239335721263,0.3865290997154588,0.6969711273668159
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.78,21,0.2,13,0.55,0.14,5,1.2,0.14,0.08,0.14,0.3,1,0.14,0.36,0.609271523178808,0.3786008230452675,0.004259850905218318,0.21938232161874335,1.0,0.2943305186972256,1.0,0.045838359469240045,0.0,0.0,3.0533854166666665,0.3053385416666667,0.0,0.08173233474438293,0.3833277551174362,0.6857417569632054
fib_13_21,rational,0.6550476190476191,21,13,0.08,0.78,21,0.2,13,0.72,0.14,5,1.8,0.08,0.08,0.08,0.18,2,0.08,0.24,0.668918918918919,0.4008097165991903,0.005324813631522897,0.2055378061767838,1.0,0.330188679245283,1.0,0.07311320754716981,0.0,0.0,3.0533854166666665,0.3053385416666667,0.2796223958333333,0.08889612504070335,0.3874867432863084,0.704396468819579
pi_mod1,constant,0.15359265358979313,21,13,0.04,0.58,13,0.08,8,0.55,0.14,3,1.8,0.08,0.08,0.14,0.42,2,0.08,0.24,0.875,0.4666666666666667,0.013918629550321198,0.0867237687366167,1.0,0.27359781121751026,1.0,0.09028727770177838,0.0,0.0,1.822265625,0.23274739583333334,0.2955729166666667,0.1253663301856073,0.5379974875376567,0.7470188787585692
pi_mod1,constant,0.15359265358979313,21,13,0.04,0.58,13,0.08,8,0.72,0.08,3,1.8,0.14,0.04,0.08,0.18,2,0.14,0.36,0.8531914893617021,0.46039035591274396,0.016059957173447537,0.05139186295503212,1.0,0.27534246575342464,1.0,0.052054794520547946,0.0,0.0,1.822265625,0.3037109375,0.2913411458333333,0.12732009117551285,0.5313604323361738,0.7586520565452349
pi_mod1,constant,0.15359265358979313,21,13,0.04,0.58,13,0.14,13,0.55,0.08,3,1.2,0.08,0.08,0.14,0.3,3,0.14,0.24,0.8558758314855875,0.46117084826762245,0.016059957173447537,0.08779443254817987,1.0,0.2692307692307692,1.0,0.08791208791208792,0.0,0.0,1.822265625,0.2809244791666667,0.2958984375,0.12406382285900358,0.5368453791709693,0.7460812473038841
pi_mod1,constant,0.15359265358979313,21,13,0.04,0.58,13,0.2,8,0.72,0.08,3,1.2,0.14,0.04,0.14,0.3,2,0.08,0.24,0.8228699551569507,0.45141451414514144,0.017130620985010708,0.11241970021413276,1.0,0.2782485875706215,1.0,0.096045197740113,0.0,0.0,1.822265625,0.2809244791666667,0.2906901041666667,0.11722565939433409,0.5402604667516757,0.7388731221443583
pi_mod1,constant,0.15359265358979313,21,13,0.04,0.58,21,0.14,8,0.55,0.14,3,1.8,0.14,0.04,0.08,0.3,1,0.14,0.36,0.8514412416851441,0.4598802395209581,0.010706638115631691,0.09528907922912205,1.0,0.28869778869778867,1.0,0.06388206388206388,0.0,0.0,1.822265625,0.3037109375,0.0,0.12211006186909801,0.5390791113974229,0.7436851575615737
pi_mod1,constant,0.15359265358979313,21,13,0.04,0.58,21,0.14,8,0.55,0.14,5,1.2,0.14,0.08,0.08,0.42,1,0.08,0.36,0.8489361702127659,0.45914844649021863,0.009635974304068522,0.059957173447537475,0.9866962305986696,0.2893569844789357,0.9866962305986696,0.0011086474501108647,0.0,0.013303769401330377,3.037109375,0.19010416666666666,0.0,0.1243894496906545,0.5279197150010173,0.7602607431094275
pi_mod1,constant,0.15359265358979313,21,13,0.04,0.58,21,0.14,13,0.72,0.14,3,1.2,0.14,0.04,0.14,0.3,3,0.08,0.36,0.8362831858407079,0.45542168674698796,0.011777301927194861,0.09957173447537473,1.0,0.2941903584672435,1.0,0.049443757725587144,0.0,0.0,1.822265625,0.2809244791666667,0.2799479166666667,0.11983067404754151,0.5403530032641461,0.7581453757793899
pi_mod1,constant,0.15359265358979313,21,13,0.04,0.58,21,0.2,8,0.72,0.08,5,1.8,0.14,0.08,0.08,0.3,1,0.14,0.24,0.8382352941176471,0.456,0.010706638115631691,0.05246252676659529,1.0,0.2916666666666667,1.0,0.013157894736842105,0.0,0.0,3.037109375,0.3037109375,0.0,0.12569195701725822,0.5306104138118661,0.7579024865822349
pi_mod1,constant,0.15359265358979313,21,13,0.04,0.58,21,0.2,13,0.55,0.08,3,1.8,0.08,0.04,0.14,0.18,2,0.14,0.36,0.8644444444444445,0.4636471990464839,0.013918629550321198,0.08779443254817987,1.0,0.2893772893772894,1.0,0.06471306471306472,0.0,0.0,1.822265625,0.3037109375,0.2955729166666667,0.12341256919570173,0.538493171167922,0.7587994226794297
pi_mod1,constant,0.15359265358979313,21,13,0.04,0.68,13,0.08,8,0.72,0.08,3,1.2,0.14,0.08,0.14,0.42,1,0.14,0.24,0.8650442477876106,0.4638196915776987,0.017130620985010708,0.08029978586723768,0.9740437158469946,0.273224043715847,0.9740437158469946,0.08196721311475409,0.0,0.025956284153005466,1.822265625,0.19010416666666666,0.0,0.1253663301856073,0.5374024544709504,0.73746976972397
pi_mod1,constant,0.15359265358979313,21,13,0.04,0.68,13,0.08,13,0.55,0.08,3,1.2,0.08,0.04,0.08,0.42,1,0.08,0.36,0.847457627118644,0.45871559633027525,0.020342612419700215,0.046038543897216275,0.9672131147540983,0.2718579234972678,0.9672131147540983,0.040983606557377046,0.0,0.03278688524590164,1.822265625,0.19010416666666666,0.0,0.12797134483881473,0.5320315106649225,0.748737897794062
pi_mod1,constant,0.15359265358979313,21,13,0.04,0.68,13,0.08,13,0.72,0.08,3,1.2,0.08,0.08,0.08,0.18,1,0.08,0.36,0.8435517970401691,0.45756880733944955,0.018201284796573874,0.048179871520342615,1.0,0.2802197802197802,1.0,0.04395604395604396,0.0,0.0,1.822265625,0.3037109375,0.0,0.1276457180071638,0.5322464893454169,0.7474817519089296
pi_mod1,constant,0.15359265358979313,21,13,0.04,0.68,13,0.14,8,0.55,0.08,5,1.2,0.08,0.08,0.08,0.42,3,0.14,0.24,0.8702928870292888,0.465324384787472,0.014989293361884369,0.027837259100642397,0.9659224441833137,0.24794359576968272,0.9659224441833137,0.004700352526439483,0.0,0.03407755581668625,3.037109375,0.19010416666666666,0.2978515625,0.131227613155324,0.5276712284212786,0.774955180696622
pi_mod1,constant,0.15359265358979313,21,13,0.04,0.68,13,0.2,13,0.55,0.14,5,1.2,0.08,0.04,0.08,0.18,2,0.08,0.36,0.8266384778012685,0.4525462962962963,0.009635974304068522,0.06531049250535331,1.0,0.2570036540803898,1.0,0.0036540803897685747,0.0,0.0,3.037109375,0.3037109375,0.2945963541666667,0.12145880820579616,0.5283983929109366,0.7678373530914386
pi_mod1,constant,0.15359265358979313,21,13,0.04,0.68,21,0.08,8,0.72,0.08,5,1.2,0.14,0.08,0.08,0.3,3,0.14,0.24,0.870020964360587,0.46524663677130046,0.014989293361884369,0.029978586723768737,0.9956331877729258,0.29912663755458513,0.9956331877729258,0.004366812227074236,0.0,0.004366812227074236,3.037109375,0.2815755208333333,0.29296875,0.1302507326603712,0.5277668688038504,0.7796268617931384
pi_mod1,constant,0.15359265358979313,21,13,0.04,0.68,21,0.08,13,0.55,0.08,3,1.2,0.08,0.08,0.08,0.18,1,0.14,0.24,0.8524229074889867,0.460166468489893,0.017130620985010708,0.08244111349036402,1.0,0.2962056303549572,1.0,0.07833537331701346,0.0,0.0,1.822265625,0.3037109375,0.0,0.12373819602735266,0.5381356302323765,0.7398715938585874
pi_mod1,constant,0.15359265358979313,21,13,0.04,0.68,21,0.14,8,0.72,0.14,5,1.2,0.08,0.04,0.08,0.42,3,0.14,0.36,0.8577494692144374,0.4617142857142857,0.009635974304068522,0.05353319057815846,0.9634551495016611,0.2912513842746401,0.9634551495016611,0.0011074197120708748,0.0,0.036544850498338874,3.037109375,0.19010416666666666,0.2936197916666667,0.12569195701725822,0.5276717466530882,0.7790185540080283
pi_mod1,constant,0.15359265358979313,21,13,0.04,0.78,13,0.08,8,0.72,0.14,3,1.8,0.08,0.04,0.08,0.18,1,0.14,0.36,0.8702127659574468,0.4653014789533561,0.01284796573875803,0.046038543897216275,0.9986486486486487,0.27837837837837837,0.9986486486486487,0.03513513513513514,0.0,0.0013513513513513514,1.822265625,0.3037109375,0.0,0.13057635949202215,0.5307045800654613,0.7547253115281596
pi_mod1,constant,0.15359265358979313,21,13,0.04,0.78,13,0.14,8,0.55,0.08,5,1.2,0.08,0.04,0.08,0.42,3,0.14,0.36,0.86875,0.46488294314381273,0.014989293361884369,0.02462526766595289,0.9198113207547169,0.2417452830188679,0.9198113207547169,0.0,0.0,0.08018867924528301,3.037109375,0.19010416666666666,0.296875,0.13090198632367306,0.5244238839490702,0.7829955471186496
pi_mod1,constant,0.15359265358979313,21,13,0.04,0.78,13,0.2,8,0.55,0.14,5,1.8,0.14,0.04,0.14,0.18,3,0.14,0.24,0.824634655532359,0.45194508009153317,0.007494646680942184,0.056745182012847964,0.9975845410628019,0.2560386473429952,0.9975845410628019,0.0036231884057971015,0.0,0.0024154589371980675,3.037109375,0.3037109375,0.2958984375,0.1230869423640508,0.5300295033413973,0.7681663834659574
pi_mod1,constant,0.15359265358979313,21,13,0.04,0.78,21,0.08,8,0.72,0.08,3,1.2,0.08,0.04,0.08,0.3,2,0.08,0.24,0.865934065934066,0.464075382803298,0.017130620985010708,0.07387580299785867,0.9829683698296837,0.29927007299270075,0.9829683698296837,0.06690997566909976,0.0,0.0170316301703163,1.822265625,0.2809244791666667,0.2919921875,0.1263432106805601,0.5351828267257788,0.7608433529413595
pi_mod1,constant,0.15359265358979313,21,13,0.04,0.78,21,0.08,8,0.72,0.14,3,1.8,0.14,0.04,0.14,0.42,2,0.14,0.24,0.8738938053097345,0.46635182998819363,0.009635974304068522,0.0835117773019272,0.9492753623188406,0.28019323671497587,0.9492753623188406,0.06280193236714976,0.0,0.050724637681159424,1.822265625,0.23274739583333334,0.2890625,0.1263432106805601,0.5356876659495469,0.7648533489354136
pi_mod1,constant,0.15359265358979313,21,13,0.04,0.78,21,0.08,8,0.72,0.14,5,1.2,0.08,0.04,0.14,0.18,2,0.08,0.36,0.8697478991596639,0.4651685393258427,0.008565310492505354,0.03854389721627409,0.9967284623773174,0.29880043620501634,0.9967284623773174,0.0010905125408942203,0.0,0.003271537622682661,3.037109375,0.3037109375,0.29296875,0.12927385216541842,0.5256550015969865,0.7810601318882272
pi_mod1,constant,0.15359265358979313,21,13,0.04,0.78,21,0.14,8,0.55,0.14,3,1.8,0.14,0.04,0.08,0.3,1,0.08,0.24,0.8571428571428571,0.46153846153846156,0.010706638115631691,0.09850107066381156,0.9914634146341463,0.29878048780487804,0.9914634146341463,0.06585365853658537,0.0,0.00853658536585366,1.822265625,0.3037109375,0.0,0.12276131553239987,0.5397832674838345,0.7466676802138756
pi_mod1,constant,0.15359265358979313,21,13,0.04,0.78,21,0.2,8,0.72,0.08,5,1.8,0.14,0.08,0.08,0.18,2,0.08,0.24,0.8357588357588358,0.4552661381653454,0.008565310492505354,0.046038543897216275,0.9977777777777778,0.30444444444444446,0.9977777777777778,0.0044444444444444444,0.0,0.0022222222222222222,3.037109375,0.3037109375,0.2936197916666667,0.126668837512211,0.5280556769285873,0.7749747258792087
pi_mod1,constant,0.15359265358979313,21,13,0.04,0.78,21,0.2,8,0.72,0.08,5,1.8,0.14,0.08,0.08,0.3,3,0.14,0.24,0.8316008316008316,0.4540295119182747,0.008565310492505354,0.048179871520342615,0.9955555555555555,0.30333333333333334,0.9955555555555555,0.0044444444444444444,0.0,0.0044444444444444444,3.037109375,0.3037109375,0.2936197916666667,0.12601758384890915,0.5281437605894712,0.7745203418992745
pi_mod1,constant,0.15359265358979313,21,13,0.08,0.58,13,0.2,8,0.55,0.08,5,1.2,0.14,0.04,0.14,0.18,1,0.14,0.24,0.8266384778012685,0.4525462962962963,0.011777301927194861,0.06316916488222699,1.0,0.25211097708082025,1.0,0.016887816646562123,0.0856453558504222,0.0,3.037109375,0.3037109375,0.0,0.12243568870074895,0.5299273078060074,0.7328703946770533
pi_mod1,constant,0.15359265358979313,21,13,0.08,0.58,21,0.08,8,0.55,0.08,3,1.8,0.08,0.08,0.14,0.42,2,0.08,0.36,0.8432203389830508,0.4574712643678161,0.014989293361884369,0.05353319057815846,1.0,0.2926829268292683,1.0,0.05,0.09268292682926829,0.0,1.822265625,0.23274739583333334,0.2962239583333333,0.12699446434386194,0.5314652387187897,0.7381538940481783
pi_mod1,constant,0.15359265358979313,21,13,0.08,0.58,21,0.14,8,0.72,0.08,3,1.8,0.08,0.08,0.14,0.42,1,0.14,0.36,0.8577680525164114,0.4617196702002356,0.016059957173447537,0.07494646680942184,1.0,0.31064356435643564,1.0,0.0655940594059406,0.09158415841584158,0.0,1.822265625,0.23274739583333334,0.0,0.12504070335395637,0.540134140594472,0.7255433345465376
pi_mod1,constant,0.15359265358979313,21,13,0.08,0.58,21,0.14,8,0.72,0.14,5,1.8,0.14,0.08,0.14,0.42,1,0.08,0.24,0.8386411889596603,0.4561200923787529,0.008565310492505354,0.06423982869379015,1.0,0.2901439645625692,1.0,0.017718715393133997,0.08637873754152824,0.0,3.037109375,0.2740885416666667,0.0,0.12471507652230544,0.5341384775971432,0.7380706507296684
pi_mod1,constant,0.15359265358979313,21,13,0.08,0.58,21,0.14,13,0.72,0.08,3,1.2,0.14,0.04,0.14,0.42,3,0.14,0.24,0.865296803652968,0.4638922888616891,0.014989293361884369,0.11027837259100642,0.9975369458128078,0.29064039408866993,0.9975369458128078,0.09236453201970443,0.09113300492610837,0.0024630541871921183,1.822265625,0.19010416666666666,0.2786458333333333,0.12113318137414524,0.5422563976312182,0.7265893994338802
pi_mod1,constant,0.15359265358979313,21,13,0.08,0.58,21,0.2,8,0.55,0.08,5,1.2,0.14,0.08,0.14,0.3,1,0.14,0.24,0.8181818181818182,0.45,0.010706638115631691,0.06852248394004283,0.9989010989010989,0.2879120879120879,0.9989010989010989,0.016483516483516484,0.08571428571428572,0.001098901098901099,3.037109375,0.2815755208333333,0.0,0.12113318137414524,0.530429544081743,0.7348787606830369
pi_mod1,constant,0.15359265358979313,21,13,0.08,0.58,21,0.2,8,0.55,0.14,3,1.8,0.14,0.08,0.14,0.18,2,0.14,0.24,0.8244803695150116,0.4518987341772152,0.009635974304068522,0.14453961456102785,1.0,0.28182941903584674,1.0,0.10630407911001236,0.09147095179233622,0.0,1.822265625,0.3037109375,0.2955729166666667,0.11299251058287203,0.5482217357240096,0.7199078779288102
pi_mod1,constant,0.15359265358979313,21,13,0.08,0.58,21,0.2,13,0.55,0.08,3,1.8,0.08,0.08,0.14,0.42,3,0.08,0.36,0.8644444444444445,0.4636471990464839,0.013918629550321198,0.08779443254817987,1.0,0.2893772893772894,1.0,0.06471306471306472,0.08791208791208792,0.0,1.822265625,0.23274739583333334,0.2955729166666667,0.12341256919570173,0.538493171167922,0.738063069911827
pi_mod1,constant,0.15359265358979313,21,13,0.08,0.68,13,0.08,8,0.55,0.08,3,1.8,0.14,0.08,0.08,0.42,2,0.08,0.36,0.8481012658227848,0.4589041095890411,0.016059957173447537,0.046038543897216275,0.9918144611186903,0.2742155525238745,0.9918144611186903,0.045020463847203276,0.0,0.008185538881309686,1.822265625,0.23274739583333334,0.2962239583333333,0.12829697167046564,0.5312067476522797,0.758495349895537
pi_mod1,constant,0.15359265358979313,21,13,0.08,0.68,13,0.08,13,0.72,0.14,5,1.2,0.08,0.08,0.14,0.18,2,0.14,0.24,0.8535564853556485,0.4604966139954853,0.009635974304068522,0.0417558886509636,1.0,0.25744934445768775,1.0,0.004767580452920143,0.0,0.0,3.037109375,0.3037109375,0.2828776041666667,0.12797134483881473,0.5271010476504527,0.7715486342767859
pi_mod1,constant,0.15359265358979313,21,13,0.08,0.68,13,0.14,13,0.72,0.08,3,1.8,0.08,0.04,0.14,0.18,3,0.14,0.24,0.840958605664488,0.45680473372781066,0.016059957173447537,0.07922912205567452,1.0,0.2776243093922652,1.0,0.08149171270718232,0.0,0.0,1.822265625,0.3037109375,0.2825520833333333,0.12406382285900358,0.536254798465154,0.7470781430272893
pi_mod1,constant,0.15359265358979313,21,13,0.08,0.68,21,0.14,13,0.55,0.08,3,1.8,0.14,0.04,0.08,0.42,1,0.14,0.24,0.8781038374717833,0.4675480769230769,0.014989293361884369,0.09421841541755889,0.9902319902319903,0.29181929181929184,0.9902319902319903,0.08791208791208792,0.0,0.009768009768009768,1.822265625,0.23274739583333334,0.0,0.12373819602735266,0.5415174634752615,0.7393878152782686
pi_mod1,constant,0.15359265358979313,21,13,0.08,0.68,21,0.2,8,0.55,0.08,3,1.8,0.08,0.08,0.14,0.3,3,0.14,0.24,0.8656036446469249,0.463980463980464,0.014989293361884369,0.10813704496788008,1.0,0.29253365973072215,1.0,0.09179926560587515,0.0,0.0,1.822265625,0.3037109375,0.2952473958333333,0.12048192771084337,0.5429345145788391,0.7507602323862178
pi_mod1,constant,0.15359265358979313,21,13,0.08,0.68,21,0.2,13,0.55,0.08,3,1.8,0.14,0.04,0.08,0.42,3,0.14,0.36,0.8622222222222222,0.4630071599045346,0.013918629550321198,0.08886509635974305,0.992638036809816,0.30552147239263805,0.992638036809816,0.06257668711656442,0.0,0.007361963190184049,1.822265625,0.23274739583333334,0.2955729166666667,0.12373819602735266,0.5400353930314057,0.7592915468089655
pi_mod1,constant,0.15359265358979313,21,13,0.08,0.78,13,0.08,8,0.55,0.14,5,1.8,0.08,0.08,0.08,0.18,2,0.08,0.36,0.8600823045267489,0.46238938053097345,0.009635974304068522,0.022483940042826552,0.9976442873969376,0.25677267373380447,0.9976442873969376,0.0,0.0,0.002355712603062426,3.037109375,0.3037109375,0.296875,0.131227613155324,0.5247660913525232,0.775022591150507
pi_mod1,constant,0.15359265358979313,21,13,0.08,0.78,13,0.08,13,0.55,0.14,3,1.2,0.08,0.08,0.14,0.18,1,0.08,0.24,0.8627450980392157,0.4631578947368421,0.01284796573875803,0.07173447537473233,0.9986376021798365,0.273841961852861,0.9986376021798365,0.06130790190735695,0.0,0.0013623978201634877,1.822265625,0.3037109375,0.0,0.12699446434386194,0.5327034539865994,0.7442833720703327
pi_mod1,constant,0.15359265358979313,21,13,0.08,0.78,13,0.08,13,0.72,0.14,5,1.2,0.14,0.08,0.14,0.18,3,0.14,0.24,0.8427672955974843,0.45733788395904434,0.008565310492505354,0.05032119914346895,0.9964114832535885,0.25598086124401914,0.9964114832535885,0.0035885167464114833,0.0,0.0035885167464114833,3.037109375,0.3037109375,0.2825520833333333,0.1253663301856073,0.5257376157730576,0.7702976925750751
pi_mod1,constant,0.15359265358979313,21,13,0.08,0.78,13,0.14,13,0.72,0.08,5,1.8,0.08,0.04,0.08,0.18,2,0.08,0.24,0.8501026694045175,0.4594894561598224,0.01284796573875803,0.022483940042826552,0.9976387249114522,0.24439197166469895,0.9976387249114522,0.004722550177095631,0.0,0.0023612750885478157,3.037109375,0.3037109375,0.2848307291666667,0.1302507326603712,0.5255885459422294,0.7699368941151109
pi_mod1,constant,0.15359265358979313,21,13,0.08,0.78,13,0.2,8,0.72,0.14,3,1.8,0.08,0.08,0.14,0.3,1,0.14,0.36,0.8401727861771058,0.4565727699530516,0.011777301927194861,0.07601713062098502,0.9944444444444445,0.2763888888888889,0.9944444444444445,0.04583333333333333,0.0,0.005555555555555556,1.822265625,0.3037109375,0.0,0.12504070335395637,0.5325034045876995,0.7465815340134222
pi_mod1,constant,0.15359265358979313,21,13,0.08,0.78,13,0.2,13,0.72,0.14,3,1.8,0.08,0.08,0.08,0.42,1,0.08,0.24,0.8533916849015317,0.4604486422668241,0.010706638115631691,0.08244111349036402,0.9381868131868132,0.25686813186813184,0.9381868131868132,0.06043956043956044,0.0,0.061813186813186816,1.822265625,0.23274739583333334,0.0,0.12471507652230544,0.5348042947678071,0.7484714522760654
pi_mod1,constant,0.15359265358979313,21,13,0.08,0.78,21,0.08,13,0.55,0.14,5,1.8,0.08,0.08,0.14,0.18,1,0.14,0.24,0.855072463768116,0.4609375,0.009635974304068522,0.031049250535331904,0.9955947136563876,0.30286343612334804,0.9955947136563876,0.003303964757709251,0.0,0.004405286343612335,3.037109375,0.3037109375,0.0,0.12959947899706936,0.527572844713194,0.7658227042680472
pi_mod1,constant,0.15359265358979313,21,13,0.08,0.78,21,0.08,13,0.72,0.14,5,1.2,0.14,0.08,0.08,0.42,2,0.14,0.36,0.8652631578947368,0.463882618510158,0.010706638115631691,0.04068522483940043,0.9032967032967033,0.2857142857142857,0.9032967032967033,0.0,0.0,0.0967032967032967,3.037109375,0.19010416666666666,0.2822265625,0.12829697167046564,0.5253679732801919,0.7896100443330283
pi_mod1,constant,0.15359265358979313,21,13,0.08,0.78,21,0.14,8,0.55,0.08,3,1.8,0.08,0.04,0.08,0.3,1,0.14,0.36,0.8602150537634409,0.4624277456647399,0.016059957173447537,0.057815845824411134,0.9903030303030304,0.2957575757575758,0.9903030303030304,0.04363636363636364,0.0,0.009696969696969697,1.822265625,0.3037109375,0.0,0.1276457180071638,0.5328806369358092,0.7538375684326911
pi_mod1,constant,0.15359265358979313,21,13,0.08,0.78,21,0.14,8,0.72,0.08,3,1.2,0.14,0.04,0.08,0.18,2,0.08,0.36,0.8577680525164114,0.4617196702002356,0.014989293361884369,0.07601713062098502,1.0,0.305352798053528,1.0,0.04866180048661801,0.0,0.0,1.822265625,0.3037109375,0.291015625,0.12504070335395637,0.5341781526130751,0.7641430115375518
pi_mod1,constant,0.15359265358979313,21,13,0.08,0.78,21,0.14,13,0.72,0.14,5,1.2,0.14,0.08,0.08,0.3,1,0.14,0.24,0.8446808510638298,0.45790080738177624,0.009635974304068522,0.06209850107066381,0.9622222222222222,0.28888888888888886,0.9622222222222222,0.0033333333333333335,0.0,0.03777777777777778,3.037109375,0.2815755208333333,0.0,0.12373819602735266,0.5288762061571044,0.7671251217516735
pi_mod1,constant,0.15359265358979313,21,13,0.08,0.78,21,0.2,8,0.72,0.14,3,1.2,0.08,0.04,0.08,0.18,1,0.14,0.36,0.8223684210526315,0.45126353790613716,0.01284796573875803,0.0974304068522484,0.9975728155339806,0.3070388349514563,0.9975728155339806,0.03762135922330097,0.0,0.0024271844660194173,1.822265625,0.3037109375,0.0,0.11950504721589059,0.5380779538673202,0.7498835438846648
pi_mod1,constant,0.15359265358979313,21,13,0.08,0.78,21,0.2,13,0.55,0.14,5,1.2,0.14,0.08,0.14,0.3,1,0.14,0.36,0.8146551724137931,0.4489311163895487,0.008565310492505354,0.08993576017130621,0.9584269662921349,0.28876404494382024,0.9584269662921349,0.0022471910112359553,0.0,0.04157303370786517,3.037109375,0.2815755208333333,0.0,0.11885379355258874,0.5317180098055749,0.7631912764495358
pi_mod1,constant,0.15359265358979313,21,13,0.08,0.78,21,0.2,13,0.72,0.14,5,1.8,0.08,0.08,0.08,0.18,2,0.08,0.24,0.8301886792452831,0.4536082474226804,0.008565310492505354,0.056745182012847964,0.9977851605758582,0.29900332225913623,0.9977851605758582,0.004429678848283499,0.0,0.0022148394241417496,3.037109375,0.3037109375,0.2884114583333333,0.12373819602735266,0.5299729254985117,0.77337010195244
